origin,destination,count
DCA_8,PIT_9,15476
DFW_8,MEM_9,22988
CVG_8,BOS_9,13236
SFO_8,SEA_9,64403
IND_8,BWI_9,4453
LGA_8,MEM_9,11051
SFO_8,CLT_9,10307
LGA_8,DTW_9,29193
IND_8,CVG_9,7160
CVG_8,CLT_9,5073
PIT_8,IAD_9,5777
SFO_8,CLE_9,11995
ATL_8,LGA_9,72213
ATL_8,CVG_9,17979
LGA_8,ATL_9,71379
CVG_8,EWR_9,13042
STL_8,MEM_9,7063
PIT_8,LAS_9,7407
IND_8,DCA_9,10886
BOS_8,SLC_9,9628
LAX_8,TPA_9,10896
LAX_8,STL_9,30791
IAD_8,DTW_9,10057
IAH_8,ATL_9,23556
DTW_8,CVG_9,14476
LAX_8,SLC_9,28811
CVG_8,IAD_9,64
PIT_8,LAX_9,20190
LGA_8,BOS_9,74678
DCA_8,MIA_9,25487
PIT_8,JFK_9,11218
LGA_8,BWI_9,11138
TPA_8,DCA_9,12982
LGA_8,DFW_9,53011
STL_8,MCO_9,18048
BOS_8,IAH_9,9810
DTW_8,MSP_9,44948
IAD_8,DFW_9,20893
CVG_8,DCA_9,11039
PIT_8,IAH_9,9130
LGA_8,DCA_9,62594
BOS_8,STL_9,24411
LGA_8,CVG_9,15673
LGA_8,CLT_9,28298
DFW_8,MCO_9,39478
CVG_8,DFW_9,13718
PIT_8,IND_9,12673
LGA_8,CLE_9,19666
DCA_8,PHL_9,29
CVG_8,DTW_9,13202
PIT_8,DCA_9,12746
LAS_8,SLC_9,19621
STL_8,PHX_9,23955
IND_8,PIT_9,11851
JFK_8,ORD_9,14130
SEA_8,IAH_9,8296
DTW_8,JFK_9,9761
JFK_8,MSP_9,6928
JFK_8,MIA_9,51043
DCA_8,CVG_9,11325
BOS_8,CVG_9,12707
TPA_8,ATL_9,58122
DFW_8,IAD_9,20109
IND_8,SFO_9,6454
JFK_8,MCO_9,22966
JFK_8,LGA_9,0
IAD_8,PIT_9,8644
SEA_8,LAS_9,10725
JFK_8,LAX_9,115308
SEA_8,JFK_9,17809
DCA_8,CLT_9,19300
JFK_8,PHL_9,5876
STL_8,TPA_9,13454
JFK_8,SFO_9,78483
SEA_8,IAD_9,11356
SEA_8,SFO_9,71549
JFK_8,SEA_9,17140
TPA_8,CLE_9,4731
BOS_8,MEM_9,6603
ATL_8,IND_9,17567
DFW_8,IND_9,12511
TPA_8,JFK_9,12153
DCA_8,BWI_9,94
ATL_8,IAD_9,14394
JFK_8,PIT_9,13130
DCA_8,CLE_9,16847
IND_8,PHX_9,5697
SFO_8,MSP_9,30051
JFK_8,PHX_9,19172
DTW_8,LAX_9,25556
BOS_8,LAS_9,3321
JFK_8,SLC_9,9985
DCA_8,DFW_9,33840
BOS_8,MCO_9,19589
DCA_8,JFK_9,18448
JFK_8,DCA_9,20027
DFW_8,IAH_9,67712
DCA_8,IAD_9,0
JFK_8,CVG_9,2460
SEA_8,ORD_9,70870
JFK_8,CLT_9,2530
SEA_8,PHX_9,17051
TPA_8,BWI_9,9696
DCA_8,IAH_9,16299
BOS_8,LAX_9,27240
JFK_8,CLE_9,11021
IAD_8,SFO_9,26735
DTW_8,LAS_9,12111
JFK_8,BWI_9,3220
DCA_8,IND_9,9288
IAD_8,SLC_9,7509
SEA_8,MSP_9,41240
JFK_8,DFW_9,10695
SEA_8,MIA_9,0
JFK_8,LAS_9,13788
JFK_8,IND_9,3090
ATL_8,DCA_9,55824
JFK_8,IAH_9,3796
DCA_8,DTW_9,19890
SEA_8,LAX_9,81150
JFK_8,IAD_9,1097
ATL_8,IAH_9,22870
SEA_8,MEM_9,8053
SEA_8,PIT_9,11856
IAD_8,SEA_9,9988
DCA_8,EWR_9,24314
DTW_8,DFW_9,28519
IND_8,TPA_9,2771
BOS_8,LGA_9,72090
JFK_8,DTW_9,10868
TPA_8,BOS_9,9432
IND_8,STL_9,25471
SEA_8,EWR_9,6519
DCA_8,BOS_9,54599
IAD_8,PHL_9,5655
IND_8,MCO_9,6940
DCA_8,MEM_9,11675
SFO_8,PHL_9,7514
LAS_8,MSP_9,14696
LAS_8,MEM_9,3744
IAD_8,MEM_9,49
CVG_8,SEA_9,4361
SEA_8,ATL_9,35797
DTW_8,DCA_9,21797
IND_8,MEM_9,6282
SFO_8,MEM_9,6956
TPA_8,CLT_9,17692
BOS_8,ORD_9,69120
LAS_8,LAX_9,77181
LAS_8,JFK_9,14226
IAD_8,MIA_9,6167
IAD_8,TPA_9,7756
CVG_8,PIT_9,14461
LAS_8,ORD_9,41386
LAS_8,PHL_9,3290
PIT_8,SFO_9,18095
TPA_8,CVG_9,7829
IND_8,LAX_9,6386
BOS_8,PHL_9,41980
LAS_8,SFO_9,29031
CVG_8,PHL_9,11601
LAS_8,SEA_9,10977
LAS_8,PIT_9,6735
IAD_8,MCO_9,14038
PIT_8,STL_9,14829
SEA_8,STL_9,17175
LAS_8,PHX_9,90764
DFW_8,LAS_9,53315
STL_8,PIT_9,15157
CVG_8,PHX_9,7044
PIT_8,TPA_9,11669
IND_8,LGA_9,6374
SEA_8,CLE_9,3604
LAS_8,IND_9,6339
DCA_8,MCO_9,16897
ATL_8,JFK_9,6965
SFO_8,ORD_9,89199
LAS_8,CLE_9,5844
LAS_8,BWI_9,2380
CVG_8,TPA_9,6697
SEA_8,SLC_9,25297
LAS_8,BOS_9,3966
LAS_8,ATL_9,8864
IAD_8,ORD_9,22929
SEA_8,DTW_9,22506
IND_8,PHL_9,8355
DCA_8,LGA_9,61949
STL_8,SLC_9,11726
BOS_8,MIA_9,18021
DCA_8,ATL_9,56910
DTW_8,LGA_9,30222
JFK_8,TPA_9,11550
JFK_8,STL_9,15925
IND_8,ORD_9,26084
IAD_8,LGA_9,15825
SEA_8,DFW_9,36806
STL_8,SFO_9,24656
CVG_8,SFO_9,8336
SEA_8,CLT_9,6746
STL_8,SEA_9,15782
IND_8,MSP_9,6771
DTW_8,MCO_9,17830
LAS_8,IAH_9,9898
IAD_8,MSP_9,4721
BOS_8,JFK_9,26227
BOS_8,MSP_9,32827
LAS_8,EWR_9,7587
CVG_8,SLC_9,15887
SEA_8,CVG_9,4173
LAS_8,DTW_9,14575
DFW_8,JFK_9,9884
IAD_8,STL_9,6115
SEA_8,DCA_9,248
LAS_8,DFW_9,57354
CVG_8,STL_9,7821
LGA_8,PIT_9,22631
PIT_8,DFW_9,18287
CLT_8,TPA_9,19387
IAH_8,LGA_9,16924
BOS_8,ATL_9,59521
SFO_8,LAX_9,195178
DFW_8,PHX_9,39866
STL_8,CLT_9,9731
MIA_8,CLT_9,15491
PHX_8,DTW_9,12263
CLT_8,BWI_9,13158
MIA_8,CLE_9,4864
PHX_8,EWR_9,8727
MIA_8,BWI_9,11190
DFW_8,BWI_9,15521
BWI_8,IAH_9,3071
MIA_8,BOS_9,20564
MIA_8,ATL_9,69292
STL_8,CVG_9,7657
CLT_8,CLE_9,8784
MIA_8,CVG_9,6296
DTW_8,SFO_9,25200
MIA_8,DCA_9,28499
PHX_8,CLT_9,6639
MIA_8,IAD_9,7939
EWR_8,MIA_9,30555
CLT_8,ATL_9,37344
MIA_8,EWR_9,30888
PHX_8,CVG_9,4190
DFW_8,CLE_9,12561
MIA_8,DTW_9,10589
IAH_8,LAX_9,35599
PHX_8,DFW_9,39540
MIA_8,DFW_9,38822
DTW_8,IAD_9,9178
DFW_8,DCA_9,30565
ATL_8,PHL_9,46689
EWR_8,MSP_9,16553
CLT_8,BOS_9,17509
BWI_8,IND_9,5318
IAH_8,MCO_9,19473
BOS_8,DTW_9,33440
DTW_8,SEA_9,21710
TPA_8,MEM_9,6451
EWR_8,PHL_9,78
STL_8,DCA_9,23986
SFO_8,IAH_9,26771
MEM_8,ORD_9,16480
IAH_8,MIA_9,24626
SLC_8,BOS_9,10367
MEM_8,MSP_9,21431
CLT_8,EWR_9,22054
DTW_8,CLE_9,9443
IAH_8,BWI_9,3020
EWR_8,PHX_9,9748
PHX_8,LAS_9,87923
SFO_8,IAD_9,26100
MEM_8,MCO_9,10138
BWI_8,EWR_9,10512
STL_8,DFW_9,25950
CLT_8,IAD_9,2927
MEM_8,PHL_9,6009
ATL_8,BOS_9,59164
PHX_8,JFK_9,17264
ATL_8,CLT_9,36665
IAH_8,DFW_9,65579
MEM_8,TPA_9,6363
CLT_8,DCA_9,18020
MEM_8,STL_9,6671
EWR_8,ORD_9,69916
PHX_8,IAH_9,18008
TPA_8,EWR_9,21976
TPA_8,IAH_9,9549
MEM_8,SFO_9,8482
BWI_8,IAD_9,272
MEM_8,SEA_9,6623
CLT_8,DFW_9,15864
IAH_8,MEM_9,2935
MEM_8,PIT_9,4440
MEM_8,PHX_9,3480
PHX_8,IND_9,6263
ATL_8,ORD_9,76503
CLT_8,DTW_9,9969
DFW_8,BOS_9,31556
MIA_8,IAH_9,26062
TPA_8,IAD_9,8066
MSP_8,CLE_9,12284
ATL_8,DFW_9,65264
PHL_8,STL_9,17644
DFW_8,SEA_9,36578
STL_8,ATL_9,38448
IAH_8,EWR_9,22850
BOS_8,DFW_9,42848
DFW_8,CVG_9,11513
CLE_8,ORD_9,36358
MSP_8,BWI_9,5755
DTW_8,STL_9,28141
MSP_8,BOS_9,28250
CLE_8,PHL_9,14088
MSP_8,ATL_9,17365
PHL_8,TPA_9,17999
IAH_8,DCA_9,16661
BWI_8,LAX_9,12614
PHL_8,SFO_9,7045
MSP_8,CLT_9,5908
EWR_8,LAX_9,51490
DTW_8,TPA_9,13307
MSP_8,IAD_9,4986
MSP_8,EWR_9,16512
ATL_8,PIT_9,32983
PHL_8,PHX_9,5784
MSP_8,DTW_9,46456
EWR_8,LAS_9,6259
CLE_8,MIA_9,4194
PHL_8,PIT_9,32023
SFO_8,LAS_9,29072
SLC_8,STL_9,13035
IAH_8,DTW_9,6902
BWI_8,LGA_9,13061
MSP_8,DFW_9,21965
MSP_8,DCA_9,21782
CLE_8,MSP_9,11436
MSP_8,CVG_9,10724
MIA_8,TPA_9,29444
MIA_8,STL_9,12937
EWR_8,LGA_9,941
CLE_8,PHX_9,5066
MIA_8,MEM_9,4764
STL_8,BWI_9,10976
IAH_8,JFK_9,3228
MIA_8,MCO_9,38219
EWR_8,MEM_9,4207
PHX_8,CLE_9,5070
MIA_8,LGA_9,58228
SFO_8,IND_9,5994
BWI_8,JFK_9,4601
CLE_8,STL_9,8596
MIA_8,LAX_9,36755
DFW_8,PIT_9,18342
DTW_8,BWI_9,15525
MIA_8,JFK_9,52513
STL_8,CLE_9,8687
CLE_8,TPA_9,4319
IAH_8,LAS_9,8512
PHX_8,BWI_9,10423
SLC_8,CVG_9,19123
CLE_8,SFO_9,10754
IAH_8,IND_9,5342
PHX_8,ATL_9,14568
IAH_8,IAD_9,3654
SLC_8,DFW_9,33157
MIA_8,SEA_9,0
EWR_8,MCO_9,49923
CLE_8,PIT_9,12680
MIA_8,PIT_9,6737
SFO_8,JFK_9,80211
ATL_8,PHX_9,12913
BWI_8,LAS_9,1843
STL_8,BOS_9,21987
DFW_8,CLT_9,16682
TPA_8,MIA_9,29325
MIA_8,PHL_9,19318
CLE_8,SEA_9,2878
PHX_8,BOS_9,6620
MIA_8,ORD_9,23460
MIA_8,MSP_9,5821
MEM_8,LGA_9,9504
MEM_8,MIA_9,4473
ATL_8,MIA_9,67066
CLT_8,PHL_9,21008
SFO_8,DFW_9,54188
DCA_8,STL_9,25946
SFO_8,STL_9,23079
MCO_8,IND_9,7408
STL_8,IND_9,24035
TPA_8,MCO_9,6900
DTW_8,CLT_9,9226
MCO_8,IAH_9,19996
PIT_8,ATL_9,32571
DFW_8,DTW_9,24411
MCO_8,IAD_9,13644
CLT_8,PHX_9,6063
IAH_8,SLC_9,5296
MCO_8,EWR_9,46161
MCO_8,JFK_9,21930
MCO_8,LAX_9,13324
BWI_8,CLT_9,14960
CLT_8,ORD_9,21804
CLT_8,MIA_9,16161
PHX_8,SFO_9,37192
IAH_8,SFO_9,25605
MCO_8,ORD_9,23294
BWI_8,CVG_9,3970
MCO_8,MSP_9,9759
MCO_8,MIA_9,43259
PIT_8,BOS_9,15895
EWR_8,TPA_9,21888
PHX_8,SLC_9,17664
DTW_8,IAH_9,7167
MCO_8,MEM_9,10061
STL_8,IAH_9,5575
DFW_8,MSP_9,20326
PHX_8,STL_9,18709
MCO_8,LGA_9,51766
CLT_8,MSP_9,5076
MCO_8,DTW_9,18499
IAD_8,ATL_9,14550
CLT_8,PIT_9,17296
SFO_8,SLC_9,21478
MCO_8,BWI_9,21927
TPA_8,PIT_9,12750
MCO_8,BOS_9,19312
SFO_8,CVG_9,9163
BWI_8,BOS_9,18134
MCO_8,ATL_9,77901
CLT_8,SFO_9,9781
IAD_8,BWI_9,110
CLT_8,STL_9,9521
TPA_8,DFW_9,29125
DTW_8,PHL_9,20860
LGA_8,TPA_9,24627
PIT_8,CVG_9,16079
LGA_8,STL_9,24059
IAD_8,CLE_9,4042
STL_8,LAS_9,13690
EWR_8,STL_9,16298
MCO_8,CLE_9,10430
PIT_8,CLT_9,18006
PIT_8,BWI_9,17337
IAH_8,STL_9,6170
SFO_8,DCA_9,83
BWI_8,CLE_9,10112
MCO_8,DFW_9,44687
MCO_8,DCA_9,15265
IAH_8,TPA_9,9578
IND_8,ATL_9,16747
MCO_8,CVG_9,8839
IAD_8,BOS_9,16360
ATL_8,MEM_9,25277
PIT_8,CLE_9,10825
BOS_8,IAD_9,14839
MCO_8,CLT_9,21774
STL_8,JFK_9,13213
DFW_8,MIA_9,32901
CLT_8,SEA_9,5616
MCO_8,PHL_9,32916
JFK_8,ATL_9,6836
ATL_8,DTW_9,43251
PHX_8,MEM_9,4183
MEM_8,CVG_9,3625
MEM_8,IAH_9,3184
MEM_8,CLT_9,5458
ATL_8,BWI_9,30329
CLT_8,LAX_9,12877
BWI_8,DFW_9,16952
STL_8,EWR_9,16767
STL_8,DTW_9,27415
PHX_8,PHL_9,5880
IAH_8,CLE_9,11951
MEM_8,BOS_9,7436
DFW_8,ORD_9,64329
TPA_8,DTW_9,12710
MEM_8,BWI_9,100
MEM_8,IND_9,6162
IAH_8,SEA_9,8624
MEM_8,IAD_9,139
MEM_8,DTW_9,15920
PHX_8,MSP_9,19076
MEM_8,EWR_9,3782
DFW_8,ATL_9,71146
SLC_8,ATL_9,22401
ATL_8,MSP_9,15918
SFO_8,EWR_9,34897
CLT_8,JFK_9,2839
MEM_8,DFW_9,21275
EWR_8,SEA_9,5868
PHX_8,ORD_9,46532
IAH_8,PHL_9,11637
EWR_8,PIT_9,21832
MEM_8,DCA_9,9062
CLT_8,IND_9,9903
MEM_8,LAS_9,3456
IAH_8,PHX_9,18461
MEM_8,ATL_9,25515
PHX_8,LAX_9,107432
PHX_8,SEA_9,13250
DCA_8,TPA_9,12751
SFO_8,DTW_9,27454
IAH_8,MSP_9,6381
IAH_8,CLT_9,9687
CLT_8,MEM_9,6140
MCO_8,PIT_9,18257
BOS_8,BWI_9,18913
BWI_8,DTW_9,15288
MEM_8,LAX_9,12075
MCO_8,SLC_9,7529
IAH_8,PIT_9,8778
CLT_8,MCO_9,23489
DTW_8,PHX_9,13047
MCO_8,STL_9,17284
CLT_8,LGA_9,23989
BWI_8,DCA_9,46
MCO_8,TPA_9,3298
DTW_8,PIT_9,18094
DFW_8,PHL_9,19649
IAH_8,ORD_9,30457
CLT_8,IAH_9,10325
BOS_8,EWR_9,48570
STL_8,IAD_9,5702
PHX_8,PIT_9,9227
EWR_8,SFO_9,30677
SEA_9,STL_10,13109
BOS_9,IAD_10,12724
SFO_9,LAS_10,23950
SFO_9,CVG_10,7259
BWI_9,PIT_10,13183
PHL_9,CLT_10,16896
SFO_9,CLT_10,7639
PHL_9,CVG_10,10359
DTW_9,ATL_10,29030
SEA_9,PHX_10,10684
SFO_9,IAD_10,25452
SEA_9,SLC_10,20438
BOS_9,LAS_10,2901
SFO_9,BWI_10,142
DTW_9,IAD_10,6808
SFO_9,BOS_10,19035
SLC_9,JFK_10,7547
ATL_9,BOS_10,45924
PHL_9,CLE_10,11350
BOS_9,JFK_10,18763
SFO_9,ATL_10,31415
BOS_9,DCA_10,47421
SFO_9,DTW_10,18453
SEA_9,SFO_10,48443
SFO_9,MCO_10,3974
DTW_9,IAH_10,4920
SFO_9,IND_10,3980
SEA_9,PIT_10,10879
PHL_9,BWI_10,1420
SFO_9,MEM_10,6238
SFO_9,LAX_10,157280
SFO_9,CLE_10,8345
BOS_9,IAH_10,6610
BOS_9,DTW_10,26628
DTW_9,JFK_10,8526
SFO_9,DCA_10,102
SFO_9,JFK_10,67069
DTW_9,EWR_10,23278
DTW_9,IND_10,13782
SFO_9,EWR_10,25762
BOS_9,EWR_10,40316
BOS_9,DFW_10,34646
SFO_9,IAH_10,20296
SFO_9,DFW_10,44253
BOS_9,IND_10,1712
DTW_9,TPA_10,11104
SEA_9,ORD_10,54624
PHX_9,SEA_10,10228
BOS_9,BWI_10,16319
PHL_9,LGA_10,370
DTW_9,PHX_10,8671
PHX_9,PIT_10,8463
BWI_9,DCA_10,572
PHX_9,PHL_10,4336
BWI_9,DFW_10,14856
PHX_9,ORD_10,36899
PHL_9,MCO_10,24250
BWI_9,MIA_10,7418
ATL_9,BWI_10,21444
SLC_9,ATL_10,17865
PHX_9,MSP_10,16233
PHX_9,MEM_10,2156
DTW_9,PIT_10,14478
BWI_9,DTW_10,11714
PHX_9,SFO_10,28826
BWI_9,CVG_10,3188
PHX_9,SLC_10,14430
PHX_9,STL_10,15124
PIT_9,DCA_10,12395
PIT_9,CVG_10,13246
TPA_9,PIT_10,8260
BWI_9,BOS_10,16187
BWI_9,MSP_10,4785
SFO_9,SLC_10,16158
PIT_9,CLT_10,15719
PIT_9,CLE_10,9691
PHX_9,LAX_10,87346
DTW_9,PHL_10,16974
PIT_9,BWI_10,15088
PIT_9,BOS_10,14542
DTW_9,CLT_10,7897
PIT_9,ATL_10,22598
SFO_9,STL_10,18390
PHL_9,LAX_10,12097
TPA_9,PHL_10,11996
BWI_9,CLT_10,11606
BWI_9,CLE_10,8413
DTW_9,CLE_10,7192
BWI_9,EWR_10,7221
PHX_9,LAS_10,79071
SLC_9,CVG_10,16216
BWI_9,JFK_10,3831
PHX_9,CLE_10,3764
PHX_9,BWI_10,8963
PHX_9,BOS_10,5964
ATL_9,TPA_10,44627
BWI_9,LAS_10,1218
SLC_9,DFW_10,26607
PHL_9,MSP_10,10829
PHX_9,ATL_10,12745
DTW_9,STL_10,22987
BWI_9,LAX_10,10763
PHL_9,STL_10,14948
BWI_9,MCO_10,16879
PHL_9,SFO_10,5888
BWI_9,LGA_10,8978
PHL_9,PIT_10,26946
PHL_9,PHX_10,4842
PHL_9,TPA_10,11802
BWI_9,ATL_10,20382
DTW_9,BWI_10,12246
PHX_9,CVG_10,3814
SLC_9,BOS_10,8979
PHX_9,JFK_10,13833
PHX_9,IND_10,4520
SLC_9,IAD_10,5645
BWI_9,IAD_10,12
PHX_9,IAH_10,14048
PHX_9,IAD_10,2004
DTW_9,SEA_10,13752
PHX_9,CLT_10,5572
PHL_9,MEM_10,5049
PHX_9,EWR_10,7442
PHX_9,DTW_10,7676
BOS_9,ATL_10,43959
DTW_9,BOS_10,28177
BWI_9,IND_10,4202
PHX_9,DFW_10,33549
PHL_9,MIA_10,10662
DTW_9,SFO_10,18270
BWI_9,IAH_10,1964
BOS_9,LAX_10,20118
PIT_9,DFW_10,15001
SFO_9,SEA_10,42588
DTW_9,LGA_10,25012
SFO_9,ORD_10,68759
SEA_9,DFW_10,28603
PHL_9,DTW_10,15636
SEA_9,CVG_10,3498
BOS_9,MSP_10,25434
SEA_9,CLT_10,3617
DTW_9,MCO_10,12696
SEA_9,CLE_10,1708
PHL_9,EWR_10,1043
BWI_9,PHL_10,1620
BOS_9,ORD_10,55992
DTW_9,DCA_10,19524
SFO_9,PHL_10,5921
SEA_9,ATL_10,27362
PIT_9,TPA_10,9348
PIT_9,STL_10,13207
SEA_9,DTW_10,14943
BOS_9,MIA_10,13730
SEA_9,EWR_10,4626
SEA_9,IAD_10,10165
EWR_9,BWI_10,6895
DTW_9,LAS_10,14414
SEA_9,MSP_10,33051
DTW_9,DFW_10,22379
BOS_9,LGA_10,71687
ATL_9,STL_10,27538
SEA_9,MEM_10,5936
SEA_9,LAX_10,61146
EWR_9,BOS_10,41599
BOS_9,MCO_10,17672
SEA_9,JFK_10,12381
PHL_9,DFW_10,18842
BWI_9,PHX_10,9815
SEA_9,IAH_10,5144
BOS_9,CVG_10,10993
SFO_9,MSP_10,26382
DTW_9,LAX_10,18947
BOS_9,MEM_10,5368
SEA_9,LAS_10,9892
BOS_9,PHL_10,34678
PIT_9,SFO_10,15237
TPA_9,STL_10,9165
DTW_9,CVG_10,10936
PIT_9,LAX_10,14354
PIT_9,LAS_10,7172
BOS_9,SLC_10,6950
PIT_9,JFK_10,8839
PIT_9,IND_10,10892
BOS_9,STL_10,20619
PIT_9,IAH_10,7806
SFO_9,PIT_10,13855
PHL_9,JFK_10,4859
DTW_9,MSP_10,32271
EWR_9,ATL_10,43589
BOS_9,TPA_10,7167
PIT_9,EWR_10,19148
BOS_9,CLE_10,10937
PIT_9,DTW_10,14805
PHL_9,LAS_10,1629
SLC_9,IAH_10,3939
PIT_9,IAD_10,6450
DTW_9,ORD_10,60590
BWI_9,ORD_10,22801
PIT_9,LGA_10,21781
PIT_9,SEA_10,9614
PHL_9,IAD_10,4605
BOS_9,PHX_10,6465
PIT_9,PHX_10,9914
BOS_9,CLT_10,14671
PIT_9,PHL_10,26301
BOS_9,PIT_10,16246
PIT_9,ORD_10,28196
PHL_9,ORD_10,36367
DTW_9,MEM_10,14516
SFO_9,PHX_10,28242
PIT_9,MSP_10,9782
PIT_9,MIA_10,4854
PIT_9,MEM_10,3181
PIT_9,MCO_10,15743
DTW_9,MIA_10,7451
PHL_9,IND_10,6721
BOS_9,SFO_10,18482
PHL_9,IAH_10,9785
BWI_9,SFO_10,39
IAH_9,DFW_10,53140
ATL_9,IAD_10,12450
IND_9,LAX_10,5272
IAH_9,STL_10,5401
LAX_9,MCO_10,10609
MSP_9,BWI_10,4920
IAD_9,IAH_10,2436
MSP_9,BOS_10,26766
CLE_9,ORD_10,30915
CLE_9,PHL_10,12112
LGA_9,PIT_10,19406
IAD_9,CLE_10,2791
JFK_9,IAD_10,155
MSP_9,ATL_10,14159
EWR_9,PIT_10,19783
LAX_9,MIA_10,27533
LAX_9,MEM_10,10130
DCA_9,JFK_10,14847
MEM_9,DTW_10,13983
LAX_9,LAS_10,63289
CLT_9,TPA_10,13786
CLT_9,JFK_10,2744
MSP_9,CLT_10,4505
DCA_9,DTW_10,17672
DCA_9,STL_10,23732
IAH_9,SLC_10,4058
STL_9,DTW_10,22718
ATL_9,MSP_10,13082
CVG_9,LAX_10,9687
MSP_9,CLE_10,9098
DFW_9,DTW_10,19631
STL_9,MSP_10,16398
DFW_9,SEA_10,29448
STL_9,ATL_10,27622
ATL_9,LAX_10,51251
MEM_9,EWR_10,4192
EWR_9,LAX_10,39385
IAH_9,TPA_10,6788
LAX_9,MSP_10,21812
EWR_9,MCO_10,28757
MEM_9,IAD_10,29
DCA_9,EWR_10,22434
JFK_9,ATL_10,5188
TPA_9,MIA_10,23488
STL_9,BOS_10,21042
ATL_9,PHX_10,11225
MEM_9,IAH_10,2347
CLE_9,SEA_10,1581
LAX_9,PHX_10,86511
MEM_9,IND_10,4543
LGA_9,PHL_10,22
MIA_9,ORD_10,19722
TPA_9,DFW_10,22673
MIA_9,PHL_10,11526
DFW_9,LGA_10,43965
CVG_9,IND_10,5131
CLT_9,IND_10,7948
MIA_9,STL_10,8366
EWR_9,LGA_10,444
TPA_9,CVG_10,5317
CLE_9,PHX_10,3550
ATL_9,IAH_10,19155
CVG_9,JFK_10,1761
LAX_9,ORD_10,81203
IAD_9,SLC_10,5484
IAH_9,BWI_10,2459
CLE_9,PIT_10,11067
LAX_9,PHL_10,12028
IND_9,ATL_10,12322
DCA_9,MIA_10,18436
MIA_9,PIT_10,5056
JFK_9,EWR_10,134
MIA_9,TPA_10,22808
STL_9,LAX_10,24190
MSP_9,CVG_10,8482
LGA_9,STL_10,18969
LGA_9,IND_10,5923
STL_9,PHL_10,14601
MSP_9,LAX_10,26133
TPA_9,MSP_10,3917
LAX_9,DCA_10,263
LAX_9,DFW_10,56354
IAD_9,TPA_10,5372
MEM_9,CLT_10,5245
DCA_9,DFW_10,30734
LAX_9,DTW_10,19942
MSP_9,JFK_10,6259
CLE_9,MCO_10,6794
MEM_9,CVG_10,3422
CVG_9,MCO_10,7258
MSP_9,LAS_10,16610
CLE_9,LGA_10,16230
CVG_9,MEM_10,3331
SLC_9,SFO_10,16124
EWR_9,JFK_10,204
LAX_9,CLE_10,9967
IND_9,MCO_10,4809
IAD_9,PIT_10,6831
IAH_9,PHL_10,9126
LAX_9,CLT_10,9436
IAH_9,CLE_10,8667
MSP_9,LGA_10,20376
ATL_9,DTW_10,28462
MCO_9,BOS_10,17130
LAX_9,CVG_10,11943
STL_9,EWR_10,15263
DFW_9,SFO_10,45716
DFW_9,ORD_10,54358
CLT_9,LAX_10,9493
IAH_9,PIT_10,7606
LAX_9,JFK_10,97465
DFW_9,LAX_10,60028
MCO_9,ATL_10,57261
IAH_9,SFO_10,20986
JFK_9,IND_10,2174
CVG_9,LGA_10,16276
LAX_9,IAH_10,27890
EWR_9,SEA_10,4102
MEM_9,DFW_10,19149
MEM_9,DCA_10,8224
LGA_9,TPA_10,14955
JFK_9,IAH_10,2372
MSP_9,DFW_10,18345
LAX_9,IND_10,5115
MSP_9,DCA_10,18969
CLE_9,MSP_10,9239
ATL_9,DCA_10,47382
SLC_9,STL_10,9909
CLE_9,MIA_10,3007
EWR_9,LAS_10,5412
MSP_9,DTW_10,36217
IAD_9,BWI_10,266
STL_9,LAS_10,14519
JFK_9,LAS_10,10962
MSP_9,IAH_10,5142
LAX_9,EWR_10,42229
IND_9,LGA_10,6425
CLT_9,STL_10,8353
MSP_9,IAD_10,3770
DCA_9,TPA_10,6513
MSP_9,EWR_10,13773
STL_9,ORD_10,50309
ATL_9,PIT_10,23077
IAH_9,SEA_10,5129
IAD_9,JFK_10,1032
LAX_9,IAD_10,34167
MSP_9,IND_10,6922
LAX_9,PIT_10,14793
MEM_9,LAS_10,3182
MIA_9,MSP_10,4515
JFK_9,CVG_10,1667
JFK_9,BWI_10,2978
CVG_9,DCA_10,11777
MIA_9,BWI_10,7117
IND_9,DFW_10,9787
IAD_9,DFW_10,16039
CLT_9,CLE_10,6953
CLT_9,EWR_10,17219
MEM_9,MSP_10,18439
MIA_9,BOS_10,15429
ATL_9,EWR_10,45799
LGA_9,DFW_10,43881
MIA_9,ATL_10,50689
LGA_9,MCO_10,27280
STL_9,MCO_10,15288
LGA_9,DCA_10,72523
LGA_9,MEM_10,8197
IAH_9,ATL_10,19137
MIA_9,CVG_10,4503
CVG_9,BOS_10,12174
IND_9,JFK_10,2676
DCA_9,MSP_10,17765
DFW_9,PHX_10,35048
CLT_9,BWI_10,10954
LGA_9,CVG_10,12658
IND_9,DCA_10,8992
STL_9,CLT_10,7629
JFK_9,DCA_10,16304
IAD_9,SFO_10,23951
MIA_9,CLT_10,11939
MEM_9,MIA_10,3677
DCA_9,IAD_10,115
MIA_9,CLE_10,3023
TPA_9,MEM_10,4738
LGA_9,CLT_10,19744
JFK_9,CLT_10,1445
TPA_9,BWI_10,6426
MEM_9,PHL_10,4984
MEM_9,SEA_10,4850
CLT_9,DFW_10,13716
JFK_9,CLE_10,7925
DCA_9,ORD_10,42855
TPA_9,IND_10,2169
STL_9,DCA_10,24345
CVG_9,CLE_10,5347
IND_9,EWR_10,3193
MEM_9,PHX_10,2073
STL_9,LGA_10,20064
